time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-1.3074761704952915e-07,2.312568777352565e-06,9.998820164446313,0.0009066043839274229,7.548947252100646e-05,0.0,-8.840946991214597e-06,0.00014329386653288387,-0.03932831774768433,0.009299148289749315,0.0020401723580335783,0.0,390.2207722065304,390.41113921547907,389.6542707016751,390.5224893303726
0.12000000000000001,-7.650694184487989e-06,3.433128145782929e-05,9.998937274310117,0.00212882626933375,0.0013353431365814572,0.0,-0.0003799545615815439,0.0010556827748323496,0.04323225798654297,-0.0009094131185020584,-0.010904284519633685,0.0,430.22518071935673,429.128026752304,433.4067846308186,432.5481191743964
0.18,-6.340228791169838e-05,0.00014935695831902742,10.00643107344995,0.0031711706326111866,0.0022117940021759708,0.0,-0.0015622129023433878,0.002883057280703179,0.20654447141986437,0.009426195269401486,0.0015018031202149954,0.0,456.11388272107683,457.1035172565047,456.0880192288484,456.9125620615424
0.23999999999999996,-0.00022805379628275594,0.0005375402743631596,10.025625649184544,0.034505865368674726,0.0062541761143517505,0.0,-0.0043893337935311,0.01376873755497363,0.433164299917736,0.06900216963587294,0.022112662767839734,0.0,473.7382933083349,475.320104385621,474.1499148657039,478.70467006824003
0.3,-0.0006450445680097308,0.0021997484216476067,10.057578671093513,0.03909307317165389,0.007574307785056078,0.0,-0.00966429335131622,0.04217999807539715,0.6318261253431627,0.0603794937213278,0.021715590372903347,0.0,467.12815567995534,467.09718647403486,468.3029362885103,467.6348650059726
0.36000000000000004,-0.0014158828026105076,0.005745424016603361,10.101940166596515,0.05454186199334732,0.009277262523784024,0.0,-0.016241924579516086,0.07788856913650802,0.8466690448019717,0.02148887812551293,0.013483999253364392,0.0,473.32146909100686,472.6875668687863,473.73176982419386,470.73361285112344
0.4200000000000001,-0.0025988013812077585,0.01153112246450785,10.155367280543363,0.05588580299231527,0.0141985538989573,0.0,-0.023705094311517502,0.11509636091072382,0.93415216377922,0.02311601844937903,-0.009962545686241229,0.0,434.8708742293771,432.9026299320214,434.04503684254314,434.18158422985994
0.48000000000000015,-0.004359492026300278,0.019787847804230596,10.2173467577723,0.06265105547839322,0.015051383258464668,0.0,-0.035067479182872625,0.1609354682846795,1.131603475554614,-0.003516957972138213,0.002085498611042338,0.0,467.6597697783454,468.59724485073457,469.1518090360653,467.07953734806034
0.5400000000000001,-0.0067970407763116416,0.030675838252317726,10.287209912412385,0.06282538058375398,0.025904309742159626,0.0,-0.04720290728304031,0.20201522465160046,1.1970781182408896,-0.01162207651617997,0.03678499453243743,0.0,425.4055015171643,428.3661322183373,428.618267648678,427.9290585113259
0.6000000000000002,-0.010156072172552624,0.044116666427441414,10.361346642967726,0.07939766510658242,0.028105579146777693,0.0,-0.06498207862224159,0.24768512346748336,1.2739356238249515,-0.058361119476306955,0.03472410454380119,0.0,431.38530705241004,431.2118948998129,433.77554998881527,429.8326995270717
0.6600000000000003,-0.014776420911680275,0.060897236100369276,10.444313368470484,0.07875899556412413,0.03728092321600407,0.0,-0.09008701690043458,0.31154345635647224,1.4913301033966273,-0.04098723064537954,0.062720927076401,0.0,474.97006219582096,477.1131757332827,473.6266249985994,474.95920650818687
0.7200000000000003,-0.021046009128982364,0.08136623678832819,10.53879189723462,0.07632358446250098,0.04115603066661766,0.0,-0.11933082247863164,0.37046393525818777,1.6577230669988565,-0.04426092182502119,0.05766530089608935,0.0,460.15104568897607,459.75321308194117,461.31853328231705,461.05909723396945
0.7800000000000004,-0.028932202259405973,0.10491027063288867,10.637891395035162,0.07537190981663677,0.04497580479100005,0.0,-0.1438656557678441,0.41423975208834957,1.6455987038888014,-0.031111287280714783,0.06314503365954938,0.0,402.56002467720003,403.0584269904064,403.42333548429787,404.60784988176835
0.8400000000000004,-0.03855650627522066,0.13138390126587152,10.740420393052451,0.07582543764517169,0.050719174545059253,0.0,-0.177563238067781,0.46825917506835724,1.771801708766625,-0.04904064520846532,0.046582376243414846,0.0,450.131391348927,448.79144175026715,448.775296460263,447.317071010717
0.9000000000000005,-0.05018534449648322,0.16091623912308106,10.84802318360657,0.07596471361967705,0.053508940323615306,0.0,-0.21032371628748742,0.5161714052196387,1.8148649296369643,-0.06950873020258262,0.046287328357093226,0.0,421.43342164114335,421.40933152680975,424.6458825522485,422.88424158172074
0.9600000000000005,-0.06409636233162215,0.1937033441375873,10.963062663196826,0.07888139444535547,0.05627601499529433,0.0,-0.2536855458956548,0.577007192099163,2.019385849056808,-0.04152166543265662,0.045556970431675926,0.0,474.1055364019824,474.05052447168447,471.210405024302,473.3664595527322
1.0200000000000005,-0.0803485134019266,0.2297348005054286,11.084598729324412,0.07671432514746623,0.05977705270155198,0.0,-0.2883576423765985,0.6238425885495439,2.0317821241512983,-0.04907393719738384,0.054029078794284695,0.0,414.2028893957104,414.948887147357,412.6244230430753,411.9559229140456
1.0800000000000005,-0.09898399946509019,0.26885428290617364,11.21076261270168,0.07958699395665203,0.06385922112725329,0.0,-0.3332650424943601,0.6804497566184255,2.173346532020304,-0.07672221387790883,0.04271486876529077,0.0,455.1509270212083,454.246112001306,456.7049025648237,454.4921032954928
1.1400000000000006,-0.12029617995980281,0.31136582459617157,11.343811419266183,0.10037916556496995,0.0670849827351585,0.0,-0.37744630184329026,0.7386117370821229,2.261208144816915,-0.02270570531043291,0.05051378182685178,0.0,439.3878599773419,440.03513764754933,436.36749380726195,440.8507370182246
