time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.10967171818006333,-0.04423411373789195,11.851842242509727,6.21037311666915,0.041675731292491136,0.0,-0.2721292428278143,-0.23913716906635804,3.1506388485813273,-0.2229878820679445,0.034678692619079646,0.0,442.9745602357335,445.54888600747324,444.10779379756707,443.28332837055603
1.2600000000000007,-0.12692746442732392,-0.060235485430147215,12.045138835123584,6.196990976682189,0.044159006067480355,0.0,-0.3033239659414942,-0.29565610643060125,3.292044142600457,-0.22314078333036677,0.026425403560398752,0.0,459.9908316758693,459.337115882896,460.474194006294,460.4146785959804
1.3200000000000007,-0.14620475363671193,-0.08010087602254959,12.24892163401221,6.183733704068546,0.04745106041739344,0.0,-0.33963278316240575,-0.3680318094302889,3.499917808341404,-0.22019686834236402,0.010864836811318512,0.0,481.4118348085792,480.2329351840393,481.0597131325725,481.2378164335035
1.3800000000000008,-0.16764219610580505,-0.10443787215444769,12.463370882423247,6.172147641872538,0.04809095660876128,0.0,-0.37499854885537515,-0.4444282597560838,3.647765207823047,-0.20737930502667695,0.009638143117414545,0.0,464.21137151041074,464.11496932187436,464.89663796882076,465.8561851461867
1.4400000000000008,-0.19104055112744608,-0.13310900287179805,12.68220327470812,6.159859226099943,0.060588038792861454,0.0,-0.4060720426091909,-0.512329701210261,3.6464303352114444,-0.21304888715164097,-0.029399583033380458,0.0,419.982904367141,416.5830188958589,419.292213381862,418.7532808153166
1.5000000000000009,-0.21657391455827335,-0.16625281792993837,12.902526055698791,6.1534709084172725,0.05899024990778834,0.0,-0.4448751186645474,-0.5930705483488932,3.697388339016956,-0.1865231043945679,-0.025975574462991213,0.0,436.4733240174102,436.75877459238154,434.9076612333128,437.0821141749853
1.560000000000001,-0.24497935008853225,-0.20545213412985613,13.13448140191137,6.154356968387679,0.06934377400870329,0.0,-0.5033811045684843,-0.7132327865763695,4.033196295836293,-0.22581294597618032,-0.06500284158465033,0.0,521.4262585747899,518.6919529866136,523.0158789934865,520.2394161603744
1.620000000000001,-0.27636984110972057,-0.2504859957905378,13.37576044278788,6.140799513801733,0.0691434919342564,0.0,-0.5429409515486164,-0.7890345518100663,4.00931758623134,-0.22764881246292992,-0.045098035937740394,0.0,414.0701069002599,415.8150082456484,415.05531496872214,414.8392358009632
1.680000000000001,-0.31050085162976504,-0.3010789750193257,13.620932689248127,6.127319585211257,0.06761770319932037,0.0,-0.5945398936583437,-0.8987844580657106,4.162260876563511,-0.23363824196089006,-0.03433783064639904,0.0,471.8024749450679,472.63175788896103,471.4652557999302,470.9530537055
1.740000000000001,-0.34751677514874907,-0.35810700947442425,13.87251804289881,6.1180047022940265,0.06840712454404141,0.0,-0.6393679271906524,-1.0029773714790708,4.223466502214295,-0.25862753000622135,-0.017006816930722195,0.0,444.595994442543,446.0135890450356,445.81639311540795,443.7110118015561
1.8000000000000012,-0.3874781052069311,-0.42219202932353134,14.13127243436195,6.102483073018021,0.06738379587684662,0.0,-0.6925110519450509,-1.1348210934424308,4.400603026746014,-0.25884596222173717,-0.017162951619461474,0.0,481.05934549534237,481.0476260342055,482.29158320399205,482.21352280511115
1.8600000000000012,-0.4302269554980305,-0.4934947050748741,14.39494853036111,6.087637701657695,0.06851316127543061,0.0,-0.7325646869694279,-1.2431852195147424,4.3882913336594,-0.26919600461163995,-0.034504211129859866,0.0,425.49540451664814,424.0079357476225,424.3728722547445,423.41038691323223
1.9200000000000013,-0.4755258300551415,-0.5718260709750833,14.659515997009603,6.090982269902996,0.07276168686262707,0.0,-0.7777618192607627,-1.36745961712691,4.43039502705005,-0.3187817927214591,-0.00814177928446187,0.0,441.9625498423386,444.1301072577655,444.5025521717067,440.33597849780546
1.9800000000000013,-0.5237312532850839,-0.6579742310278046,14.928315624901629,6.072023117172876,0.07226928953897893,0.0,-0.8290019773315302,-1.5059643450686873,4.52865797855485,-0.3246289744451569,-0.00835530872272159,0.0,460.95282409023747,460.93606873775474,462.01620359868645,461.45381912422005
2.0400000000000014,-0.5752084623596725,-0.7532929568203333,15.205067699365465,6.052538280055156,0.08354253056764538,0.0,-0.888081936447069,-1.6732892260541374,4.694929585904595,-0.3266016299709727,0.02805306092466954,0.0,482.4953672371162,485.2365560667492,484.40755594683327,484.1603215975378
2.1000000000000014,-0.6302558062287383,-0.8585372506681463,15.48939055801993,6.034558787107368,0.08522058834735091,0.0,-0.9469605589166855,-1.836500705378124,4.781458984126084,-0.341783794395361,0.025944549629095176,0.0,463.5344261978531,463.36882445163263,462.71789770929524,461.4126090763926
2.1600000000000015,-0.6885973482830441,-0.9731315332416053,15.775635354910495,6.014073721009382,0.08850346719661228,0.0,-0.9980486261026194,-1.9849925477938013,4.7594028268613116,-0.34096599498100644,0.010302006640940305,0.0,429.72024483562365,428.392003429229,430.60111490506387,430.54633000499456
2.2200000000000015,-0.7501272107888981,-1.0971951403254965,16.06123086774209,5.995268680619624,0.08990035018654208,0.0,-1.0530493578666615,-2.1520465342138473,4.759684931269965,-0.32803344063791623,0.018843216751931773,0.0,438.4441664153642,439.15321494313093,438.26966361290414,439.22556317900245
2.2800000000000016,-0.815021091888579,-1.2316883862885135,16.346987341766802,5.97644728170274,0.09541242195485466,0.0,-1.1105385484487837,-2.332608142820933,4.76463302645793,-0.3394689031702359,0.040604326855648416,0.0,440.65978835371277,442.4554613223382,443.20134318155687,442.1467383819822
2.3400000000000016,-0.8837241000153813,-1.3781918812159175,16.635528402125363,5.956337634569081,0.09860437192680038,0.0,-1.1798182636539314,-2.552618662527382,4.851924763772761,-0.33497352520577983,0.049002188369075356,0.0,470.29421231385317,470.94525530715873,470.9794656281392,471.2168896016957
2.4000000000000017,-0.9564340951180392,-1.5375725598777612,16.927037067828216,5.9370398787376075,0.1026031355661372,0.0,-1.2441938326842357,-2.761627176851587,4.863907751316842,-0.34605127342143965,0.03646719829450084,0.0,450.27021082798666,449.2559547265924,450.2270837263072,449.213297394943
2.4600000000000017,-1.033148597393038,-1.7100771819685163,17.219768371167333,5.918001667868367,0.10494211442744916,0.0,-1.3131334252530915,-2.9900802150706367,4.892503281613637,-0.33281658357663546,0.030845032286620794,0.0,458.2683034063178,457.82157975348593,457.0796970432096,458.0172306362811
2.520000000000002,-1.1138935842110913,-1.896094358339757,17.512742025806944,5.909915930452319,0.10678673899325997,0.0,-1.3785052121219752,-3.211121438833287,4.872599076254575,-0.2962374620489327,0.03048813293884674,0.0,444.23832062231514,444.2093646530624,442.7269883722851,445.6220623815097
2.580000000000002,-1.1987533870182983,-2.096085816123666,17.805794401206906,5.892161458680082,0.10868643964326896,0.0,-1.4502741291756587,-3.456644297099103,4.894452112324271,-0.2954855274267238,0.03243280384224747,0.0,460.4419376972833,460.5960848535622,459.5797366114173,459.5533954497328
2.640000000000002,-1.2885536691630255,-2.3131926807122083,18.1049462096509,5.874820016481323,0.11284578942636792,0.0,-1.543383607590593,-3.7816042322148675,5.074760510170291,-0.2897616885715443,0.047574168410252686,0.0,512.6884269927871,513.7637424097201,512.3133866965388,512.6452293586069
2.700000000000002,-1.3830661075019006,-2.5467598963911784,18.40683436896816,5.857429948003215,0.11700989861403421,0.0,-1.607362125989408,-4.005212271882307,4.9872971196728235,-0.29000413503380246,0.033780300042203795,0.0,431.5522123587437,430.38713396993626,430.8535779206635,430.74484277569593
2.760000000000002,-1.481226452000406,-2.793103955304564,18.701349077396838,5.840503875356788,0.12072976494020793,0.0,-1.6649293280968769,-4.207460236040339,4.829386884340979,-0.2835676878355561,0.04688416318756981,0.0,406.5091910811597,407.6828932724363,406.58691762668144,407.0708751454123
2.820000000000002,-1.5833915240112326,-3.0535444417720776,18.989897499278374,5.8250949392135745,0.1254314776531018,0.0,-1.7409422786618358,-4.47494229335121,4.787584697860873,-0.2708391010892929,0.030581622992813362,0.0,452.12860841530636,450.8138555684593,449.3985214981803,450.35142571772235
2.880000000000002,-1.6909009607368335,-3.3327657116474425,19.28074397025352,5.80883255609446,0.12851365177547702,0.0,-1.8428741795165613,-4.833433228538658,4.90475192807713,-0.27203912008543785,0.0170886973967476,0.0,505.8925974408152,504.91997858850124,507.1185312067288,506.9679576283277
2.940000000000002,-1.80342353352173,-3.6297051688686492,19.570396311414704,5.794013243453065,0.12952697271319558,0.0,-1.9079678105360451,-5.0656076553948415,4.749676345587966,-0.25975734067654743,0.01588635653190862,0.0,418.03535354153337,417.93047453729463,417.6299575386656,418.62283863606655
3.000000000000002,-1.9209036815282843,-3.944497664931784,19.85757589247358,5.783662713255101,0.13186081638454805,0.0,-2.0080942169026,-5.427857809815384,4.820888427164895,-0.28605163014165597,0.027613771955882372,0.0,498.5718486270157,499.428055349673,499.75133045929306,497.7663147111089
3.0600000000000023,-2.04416463716856,-4.280209052085021,20.146914369815676,5.766757489701003,0.1380686209376707,0.0,-2.1010298637695515,-5.763439647269402,4.821528677649406,-0.2929447857056111,0.049813553740023137,0.0,480.1770127506541,481.8590356896501,480.56959490718435,479.96903871466776
3.1200000000000023,-2.172294866780195,-4.633403447002888,20.43088771529972,5.750603519255103,0.14560612159801245,0.0,-2.17047577248794,-6.0107372996591435,4.64332041936637,-0.2810254132121478,0.07200730286726607,0.0,419.7679851263631,421.6926156064861,421.0048631164687,421.94556211031505
3.1800000000000024,-2.3051918200378516,-5.003339434396632,20.70683637150471,5.734142119876779,0.1538073107341571,0.0,-2.260015513993264,-6.32132461975899,4.553172189402462,-0.2751945837558882,0.049193706780329326,0.0,458.30724827855545,456.49284218536957,456.02911594543514,456.4181552017087
3.2400000000000024,-2.4437298361472286,-5.392655095313298,20.977942180955747,5.717901017418779,0.157323269468848,0.0,-2.3580671671270097,-6.656669447326785,4.481688907156096,-0.2705729616576014,0.056309728492903575,0.0,466.68026332155233,467.23709929164545,468.7573975888448,469.04512147770254
3.3000000000000025,-2.5882547777345173,-5.8024895125383615,21.244726733622972,5.701726284654091,0.16128657244371425,0.0,-2.4596120287482726,-7.00519406151765,4.408976812319627,-0.27470770992182747,0.0466473341696556,0.0,473.29916852240143,472.55638547693536,472.0763496626444,471.6870773772211
3.3600000000000025,-2.739077828305109,-6.2338410207735055,21.507470433436257,5.695562019159688,0.17229406564237681,0.0,-2.5686676098674006,-7.37313249599978,4.347302715139723,-0.31111795992712343,0.01403889890507793,0.0,483.16491099600466,480.70002921402636,481.86501471491295,479.02679480972245
3.4200000000000026,-2.8959064790218423,-6.685158431357641,21.762934504906468,5.6787140924353565,0.17431784258292815,0.0,-2.65902446275538,-7.671665049586772,4.166651759182623,-0.327143846015675,0.0008717347392410615,0.0,442.94437002340914,441.8597216555351,442.20829756455623,440.7824359718776
3.4800000000000026,-3.0576401774306783,-7.152833914431948,22.00476264572425,5.664073329595613,0.17924544214696425,0.0,-2.7324292546239057,-7.918499655028126,3.8935142527364577,-0.352840785739176,-0.024545504176272603,0.0,409.1616915980778,406.89171672213735,409.5907722588792,407.1710699472319
3.5400000000000027,-3.2248549657034733,-7.638830969878098,22.234643558366315,5.645937613301335,0.17818294291330528,0.0,-2.8410965919912705,-8.28211165582202,3.766840208039982,-0.37316423523361486,-0.03286376771076466,0.0,470.35084183327024,469.705839122972,469.78496615993305,468.07972727637275
3.6000000000000028,-3.39974584672661,-8.150814763761543,22.461834006583924,5.625567924003347,0.17871754958493113,0.0,-2.988138015379698,-8.784235646570975,3.8018417560450533,-0.3899830036051797,-0.051448217893554866,0.0,533.9386692238047,532.6684252022951,533.6609393942157,532.3889261951498
